class_id,class_name,collection_id,collection_description,property_id,property,property_description,models_used,total_models,fraction,models_list
38,Gas Node,80,set of regions that set the load risk,656,Load Risk,Percentage of region's load at risk,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
38,Gas Node,240,Region objects,1455,Load Settlement Model,Model used to determine price paid by loads.,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
38,Gas Node,240,Region objects,1520,Maintenance Factor,Maintenance biasing factor,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
38,Gas Node,37,Interface objects,1328,Max Flow,Maximum flow on interface,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
38,Gas Node,37,Interface objects,1327,Min Flow,Minimum flow on interface,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
38,Gas Node,240,Region objects,1478,Pool Type,Gross or Net Pool for settlement of Financial Contracts in the Region.,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
38,Gas Node,240,Region objects,1506,Price of Dump Energy,Price of dump energy per MWh (1=hard constraint),5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
38,Gas Node,449,set of Region objects involved in the Constraint,2237,Unserved Energy Coefficient,Coefficient of unserved energy,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
38,Gas Node,492,set of Region objects involved in the Objective,2589,Unserved Energy Coefficient,Coefficient of unserved energy,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
38,Gas Node,532,set of Region objects that define when the Variable is active,2783,Unserved Energy Coefficient,Coefficient of unserved energy in condition,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
38,Gas Node,240,Region objects,1505,VoLL,Value of lost load (VoLL),5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
46,Gas Path,45,Market objects,1421,Base Quantity,Expected clearing point on market demand function,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
46,Gas Path,45,Market objects,1412,Demand Curve,Flag if the input multi-band Price/Quantity pairs are points on a demand curve; or incremental demand blocks.,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
46,Gas Path,45,Market objects,1411,Is Marginal,Flag if the market sets price on a marginal price basis; rather than block-by-block settlement.,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
46,Gas Path,45,Market objects,1441,Max Purchases,Maximum purchase from the market,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
46,Gas Path,45,Market objects,1439,Max Sales,Maximum sales to the market,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
46,Gas Path,45,Market objects,1417,Price,Price point on market demand function,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
46,Gas Path,45,Market objects,1420,Quantity,Quantity point in market demand function,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
43,Gas Zone,81,set of lines that are contingencies,659,Flow Back Coefficient,Multiplier on line flow in the counter reference direction in setting the contingency size (Risk >= Coefficient * Flow Back),1,16,0.0625,['CAISOIRP23Stochastic 20240517']
43,Gas Zone,336,set of lines in the interface,1791,Flow Back Coefficient,Coefficient of counter-reference direction flow in interface,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
43,Gas Zone,452,set of Line objects involved in the Constraint,2283,Flow Back Coefficient,Coefficient of counter-reference direction flow,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
43,Gas Zone,495,set of Line objects involved in the Objective,2635,Flow Back Coefficient,Coefficient of counter-reference direction flow,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
43,Gas Zone,535,set of Line objects that define when the Variable is active,2792,Flow Back Coefficient,Coefficient of counter-reference direction flow in condition,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
43,Gas Zone,336,set of lines in the interface,1789,Flow Coefficient,Coefficient of flow in interface,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,452,set of Line objects involved in the Constraint,2281,Flow Coefficient,Coefficient of flow,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,495,set of Line objects involved in the Objective,2633,Flow Coefficient,Coefficient of flow,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,535,set of Line objects that define when the Variable is active,2790,Flow Coefficient,Coefficient of line flow in condition,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,311,Line objects,1651,Loss Allocation,Proportion of line losses allocated to the receiving node,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1645,Loss Base,Interconnector loss function constant parameter for reference direction flows,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1648,Loss Base Back,Interconnector loss function constant parameter for counter-reference direction flows,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1646,Loss Incr,Interconnector loss function linear parameter for reference direction flows,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1649,Loss Incr Back,Interconnector loss function linear parameter for counter-reference direction flows,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1647,Loss Incr2,Interconnector loss function quadratic parameter for reference direction flows,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1650,Loss Incr2 Back,Interconnector loss function quadratic parameter for counter-reference direction flows,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1662,Marginal Loss Factor,Transmission marginal loss factor (MLF or TLF) for exports,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1663,Marginal Loss Factor Back,Transmission marginal loss factor (MLF or TLF) for imports,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1682,Max Capacity Reserves,Maximum amount of capacity reserves supplied to the receiving Region/Zone.,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1631,Max Flow,Maximum flow,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,311,Line objects,1683,Min Capacity Reserves,Minimum amount of capacity reserves supplied to the receiving Region/Zone.,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
43,Gas Zone,311,Line objects,1632,Min Flow,Minimum flow,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,311,Line objects,1630,Units,Flag if the Line is in service,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
43,Gas Zone,311,Line objects,1655,Wheeling Charge,Wheeling charge for reference direction flows,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
43,Gas Zone,311,Line objects,1656,Wheeling Charge Back,Wheeling charge for counter-reference direction flows,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,87,Aux Incr,Auxiliary use per unit of generation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,113,Aux Incr,Auxiliary use per unit of generation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,242,Build Cost,Cost of building a unit,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,279,Build Cost,Cost of building a unit,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
2,Generator,419,set of Generator objects involved in the Constraint,2037,Capacity Built Coefficient,Coefficient of capacity built,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,465,set of Generator objects involved in the Objective,2412,Capacity Built Coefficient,Coefficient of capacity built,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,68,Commit,Number of units that should be committed,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,70,Commit,Number of units that should be committed,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,1,Generator objects,71,Commit,Number of units that should be committed,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,100,Commit,Number of units that should be committed,1,16,0.0625,['CAISOSA25 20250505']
2,Generator,311,set of Generator objects involved in the Constraint,1697,Committed Capacity Coefficient,Coefficient of committed capacity,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,1,Generator objects,251,Economic Life,Economic life of the unit (period over which fixed costs are recovered).,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,288,Economic Life,Economic life of the unit (period over which fixed costs are recovered).,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
2,Generator,1,Generator objects,90,Efficiency Incr,Efficiency of hydro generation,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,117,Efficiency Incr,Efficiency of hydro generation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
2,Generator,1,Generator objects,61,FO&M Charge,Annual fixed operation and maintenance charge,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
2,Generator,1,Generator objects,223,FO&M Charge,Annual fixed operation and maintenance charge,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,220,Firm Capacity,Contribution of the generator to capacity reserves,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,226,Firm Capacity,Contribution of the generator to capacity reserves,4,16,0.25,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model']"
2,Generator,1,Generator objects,258,Firm Capacity,Contribution of the generator to capacity reserves,4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
2,Generator,1,Generator objects,63,Fixed Load,Fixed load,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,65,Fixed Load,Fixed load,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,1,Generator objects,66,Fixed Load,Fixed load,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
2,Generator,1,Generator objects,64,Fixed Load Penalty,Penalty for violation of [Fixed Load].,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,224,Forced Outage Rate,Forced outage rate,1,16,0.0625,['European Integrated Power & Gas Model']
2,Generator,1,Generator objects,229,Forced Outage Rate,Forced outage rate,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
2,Generator,1,Generator objects,232,Forced Outage Rate,Forced outage rate,5,16,0.3125,"['2022 Hydrogen Superpower ISP Model', '2022 Progressive Change ISP Model', '2022 Slow Change ISP Model', '2022 Step Change ISP Model', 'CAISOIRP23Stochastic 20240517']"
